num_channels: [32, 64]
kernel_size: 5
dropout: 0.2
emb_dim: 32
batch_size: 16
learning_rate: 0.001
best_epoch: 49
best_val_loss: 0.006174415701114741
"[32, 64]",5,0.2,32,32,0.0001,50,0.02207276650537283,0.020279030575126897,48,0.020085757201323745
"[32, 64]",5,0.2,32,32,0.001,50,0.008708435741181558,0.012817818747802835,47,0.011620026707771371
"[32, 64]",5,0.2,64,16,0.0001,50,0.01229947441090376,0.02165234427838052,45,0.017377794369078072
"[32, 64]",5,0.2,64,16,0.001,50,0.006877371650666763,0.008228675706586877,44,0.007522904848466154
"[32, 64]",5,0.2,64,32,0.0001,50,0.015507154753192877,0.01724681242934016,50,0.01724681242934016
"[32, 64]",5,0.2,64,32,0.001,50,0.008280884940654803,0.010068457649990183,46,0.008488372670578176
"[32, 64]",5,0.3,32,16,0.0001,50,0.01521479617135647,0.02002176361494377,50,0.02002176361494377
"[32, 64]",5,0.3,32,16,0.001,50,0.007152456608720315,0.008324949437233269,47,0.00774147956952697
"[32, 64]",5,0.3,32,32,0.0001,50,0.021766086783355627,0.022020104967179845,44,0.02155478939902587
"[32, 64]",5,0.3,32,32,0.001,50,0.008392292342315881,0.012173375694966708,48,0.0103696129727559
"[32, 64]",5,0.3,64,16,0.0001,50,0.01441360526264478,0.02458714220489635,47,0.02103225801323281
"[32, 64]",5,0.3,64,16,0.001,50,0.007549721723279128,0.011674823728008349,49,0.009453001477923549
"[32, 64]",5,0.3,64,32,0.0001,50,0.02130075588058203,0.02376134290558393,46,0.02282274746503986
"[32, 64]",5,0.3,64,32,0.001,50,0.008776718177474462,0.01162463518195465,49,0.011100565022254576
